AVL_id,Ticket_id,Schedule_id,Bus_id,Driver_id,Route_id,Timestamp,Bus_Speed,Passenger_Count,Scheduled_Time,Actual_Time,Route_Delay,Bus_Fuel_Consumption,Bus_Behavior_Score,Day_of_Week
4431,84053,472,57,1580,78,2024-09-16 04:37:00,60.1,36,2024-09-16 04:41:00,2024-09-16 04:43:00,2,14.58,93.21,Monday
7890,75094,688,364,1635,20,2024-09-14 10:05:00,69.02,65,2024-09-14 10:06:00,2024-09-14 10:09:00,3,17.79,85.21,Saturday
6314,93097,139,481,1243,12,2024-09-18 07:34:00,67.45,87,2024-09-18 07:39:00,2024-09-18 07:58:00,19,15.89,58.37,Wednesday
4185,23211,872,491,1093,8,2024-09-05 12:34:00,71.01,41,2024-09-05 12:37:00,2024-09-05 12:52:00,15,17.7,34.81,Thursday
6697,79511,737,393,1993,24,2024-09-29 10:01:00,47.37,94,2024-09-29 10:08:00,2024-09-29 10:15:00,7,14.84,75.82,Sunday
8947,59635,664,52,1082,81,2024-09-11 04:10:00,30.27,79,2024-09-11 04:14:00,2024-09-11 04:09:00,1435,16.88,58.71,Wednesday
6210,13115,617,34,1172,16,2024-09-29 01:06:00,51.22,62,2024-09-29 01:12:00,2024-09-29 01:12:00,0,7.64,66.95,Sunday
5812,78428,410,129,1446,70,2024-09-22 10:29:00,64.21,16,2024-09-22 10:37:00,2024-09-22 10:33:00,1436,5.52,36.36,Sunday
4699,12126,868,14,1260,63,2024-09-22 07:16:00,79.65,88,2024-09-22 07:19:00,2024-09-22 07:36:00,17,11.52,36.95,Sunday
6944,70771,263,338,1715,75,2024-09-26 07:45:00,44.25,81,2024-09-26 07:50:00,2024-09-26 08:00:00,10,8.98,50.24,Thursday
9873,14200,847,409,1981,75,2024-09-22 03:52:00,52.75,34,2024-09-22 03:53:00,2024-09-22 04:01:00,8,5.36,31.35,Sunday
2507,88779,355,243,1804,5,2024-09-17 01:45:00,46.23,52,2024-09-17 01:48:00,2024-09-17 01:48:00,0,17.13,77.47,Tuesday
9359,83886,944,334,1928,4,2024-09-27 13:35:00,78.18,61,2024-09-27 13:35:00,2024-09-27 13:30:00,1435,12.34,72.43,Friday
4570,50367,314,219,1169,65,2024-09-07 07:09:00,42.84,98,2024-09-07 07:11:00,2024-09-07 07:15:00,4,10.2,34.4,Saturday
2121,85495,613,403,1295,35,2024-09-30 20:42:00,55.14,44,2024-09-30 20:42:00,2024-09-30 21:00:00,18,17.62,35.62,Monday
1174,18275,134,391,1694,6,2024-09-15 04:06:00,59.55,26,2024-09-15 04:10:00,2024-09-15 04:12:00,2,15.12,82.15,Sunday
5872,77356,320,32,1108,12,2024-09-07 00:15:00,51.81,7,2024-09-07 00:24:00,2024-09-07 00:32:00,8,6.38,75.87,Saturday
8817,68374,858,203,1016,67,2024-09-23 09:04:00,53.13,54,2024-09-23 09:14:00,2024-09-23 09:29:00,15,10.66,96.07,Monday
1548,26258,988,199,1121,86,2024-09-07 19:51:00,70.1,98,2024-09-07 20:00:00,2024-09-07 20:13:00,13,9.01,70.24,Saturday
7510,40236,952,243,1656,18,2024-09-23 19:04:00,51.18,51,2024-09-23 19:05:00,2024-09-23 19:23:00,18,10.17,66.68,Monday
9279,50910,960,66,1303,56,2024-09-29 22:15:00,30.73,40,2024-09-29 22:20:00,2024-09-29 22:38:00,18,7.62,43.36,Sunday
8253,33113,917,173,1928,60,2024-09-13 08:23:00,32.24,4,2024-09-13 08:25:00,2024-09-13 08:33:00,8,18.33,56.7,Friday
6540,20550,236,77,1960,21,2024-09-17 16:12:00,43.2,33,2024-09-17 16:20:00,2024-09-17 16:30:00,10,7.5,74.2,Tuesday
4577,27863,531,106,1648,12,2024-09-03 13:48:00,38.46,34,2024-09-03 13:48:00,2024-09-03 13:58:00,10,14.06,64.72,Tuesday
7356,94067,928,205,1992,30,2024-09-07 22:10:00,71.92,27,2024-09-07 22:10:00,2024-09-07 22:10:00,0,19.36,51.73,Saturday
4502,86323,683,81,1693,57,2024-09-13 06:38:00,67.81,76,2024-09-13 06:39:00,2024-09-13 06:54:00,15,15.38,47.62,Friday
6823,31080,155,494,1517,23,2024-09-27 08:08:00,79.87,92,2024-09-27 08:12:00,2024-09-27 08:20:00,8,14.24,68.85,Friday
2221,30418,196,287,1367,53,2024-09-24 03:21:00,59.14,65,2024-09-24 03:22:00,2024-09-24 03:29:00,7,10.54,32.33,Tuesday
9946,25065,890,151,1137,3,2024-09-23 02:11:00,78.69,69,2024-09-23 02:15:00,2024-09-23 02:25:00,10,16.39,47.92,Monday
8500,67741,562,328,1768,61,2024-09-11 04:27:00,50.84,73,2024-09-11 04:36:00,2024-09-11 04:46:00,10,19.2,68.43,Wednesday
6024,41086,507,311,1641,69,2024-09-08 18:08:00,45.76,46,2024-09-08 18:10:00,2024-09-08 18:06:00,1436,5.19,77.87,Sunday
7602,59019,636,246,1858,58,2024-09-14 15:25:00,70.16,69,2024-09-14 15:33:00,2024-09-14 15:29:00,1436,14.15,3.81,Saturday
4102,76570,183,459,1250,75,2024-09-22 23:07:00,41.92,13,2024-09-22 23:11:00,2024-09-22 23:12:00,1,11.1,55.69,Sunday
2528,60491,207,152,1171,67,2024-09-20 01:43:00,43.67,84,2024-09-20 01:53:00,2024-09-20 01:53:00,0,8.35,29.74,Friday
2614,69549,461,389,1165,53,2024-09-05 23:11:00,45.41,40,2024-09-05 23:20:00,2024-09-05 23:36:00,16,16.97,63.03,Thursday
5001,18310,894,272,1056,43,2024-09-19 09:34:00,64.94,47,2024-09-19 09:38:00,2024-09-19 09:37:00,1439,17.63,49.75,Thursday
5205,79354,784,473,1671,22,2024-09-29 04:37:00,67.1,50,2024-09-29 04:47:00,2024-09-29 04:45:00,1438,18.48,96.84,Sunday
8590,39152,469,64,1473,59,2024-09-03 01:01:00,42.13,17,2024-09-03 01:10:00,2024-09-03 01:07:00,1437,9.15,19.09,Tuesday
8781,64924,467,157,1626,71,2024-09-08 23:39:00,60.57,41,2024-09-08 23:44:00,2024-09-08 23:57:00,13,17.97,45.53,Sunday
8834,55212,770,347,1110,43,2024-09-25 02:14:00,66.43,96,2024-09-25 02:17:00,2024-09-25 02:19:00,2,10.2,84.75,Wednesday
6454,85881,248,304,1651,46,2024-09-24 05:46:00,76.29,0,2024-09-24 05:51:00,2024-09-24 05:56:00,5,16.24,14.65,Tuesday
2282,97311,790,217,1182,88,2024-09-10 00:42:00,56.8,85,2024-09-10 00:44:00,2024-09-10 00:41:00,1437,13.45,23.01,Tuesday
6857,36565,196,113,1237,55,2024-09-15 10:38:00,42.15,98,2024-09-15 10:40:00,2024-09-15 10:49:00,9,6.24,72.46,Sunday
9860,85565,254,153,1293,6,2024-09-02 02:33:00,57.56,65,2024-09-02 02:36:00,2024-09-02 02:44:00,8,12.26,66.99,Monday
4359,38999,823,34,1493,11,2024-09-24 04:10:00,61.28,1,2024-09-24 04:19:00,2024-09-24 04:29:00,10,6.09,91.74,Tuesday
4057,15322,141,13,1433,6,2024-09-29 18:28:00,60.53,28,2024-09-29 18:29:00,2024-09-29 18:35:00,6,14.58,96.32,Sunday
7291,20242,578,69,1222,48,2024-09-19 09:59:00,36.97,100,2024-09-19 10:08:00,2024-09-19 10:04:00,1436,14.74,27.79,Thursday
3793,75080,877,415,1541,86,2024-09-18 03:59:00,76.44,2,2024-09-18 04:08:00,2024-09-18 04:07:00,1439,15.25,67.76,Wednesday
3611,37977,551,215,1229,59,2024-09-21 00:56:00,53.31,97,2024-09-21 00:57:00,2024-09-21 01:09:00,12,16.64,32.47,Saturday
9146,81000,652,47,1317,67,2024-09-22 21:40:00,32.38,70,2024-09-22 21:45:00,2024-09-22 21:56:00,11,18.58,20.45,Sunday
7775,88222,305,6,1055,8,2024-09-07 22:58:00,52.24,62,2024-09-07 23:03:00,2024-09-07 23:23:00,20,6.45,68.11,Saturday
1013,57175,681,130,1279,61,2024-09-29 08:31:00,54.67,73,2024-09-29 08:35:00,2024-09-29 08:32:00,1437,13.0,12.07,Sunday
8258,19654,482,63,1798,72,2024-09-18 17:47:00,71.59,69,2024-09-18 17:49:00,2024-09-18 17:53:00,4,16.19,21.73,Wednesday
3274,84223,249,194,1103,63,2024-09-14 15:21:00,48.45,93,2024-09-14 15:30:00,2024-09-14 15:44:00,14,11.2,82.87,Saturday
3571,58598,187,119,1853,77,2024-09-25 14:29:00,59.46,91,2024-09-25 14:38:00,2024-09-25 14:49:00,11,8.96,4.0,Wednesday
6126,36371,200,220,1908,94,2024-09-14 01:54:00,61.92,35,2024-09-14 02:04:00,2024-09-14 02:04:00,0,9.78,44.28,Saturday
9349,77702,949,280,1459,19,2024-09-29 13:58:00,57.76,33,2024-09-29 14:06:00,2024-09-29 14:08:00,2,15.62,20.15,Sunday
1882,74107,635,434,1460,57,2024-09-23 13:44:00,52.43,55,2024-09-23 13:54:00,2024-09-23 14:01:00,7,6.94,15.03,Monday
3740,84975,487,157,1893,26,2024-09-05 17:27:00,60.54,45,2024-09-05 17:34:00,2024-09-05 17:53:00,19,15.97,83.29,Thursday
4246,21191,508,359,1161,73,2024-09-26 01:15:00,58.62,72,2024-09-26 01:22:00,2024-09-26 01:41:00,19,14.97,4.07,Thursday
8408,90162,960,391,1283,38,2024-09-19 11:15:00,60.82,84,2024-09-19 11:16:00,2024-09-19 11:11:00,1435,14.16,97.9,Thursday
5663,48222,634,319,1019,56,2024-09-04 06:28:00,59.4,20,2024-09-04 06:36:00,2024-09-04 06:55:00,19,14.67,88.29,Wednesday
8191,68458,488,286,1940,35,2024-09-12 06:36:00,78.72,99,2024-09-12 06:42:00,2024-09-12 06:57:00,15,10.01,35.66,Thursday
7648,54398,519,437,1816,36,2024-09-10 13:18:00,46.41,88,2024-09-10 13:25:00,2024-09-10 13:36:00,11,8.26,64.19,Tuesday
4745,21345,607,45,1558,23,2024-09-28 11:44:00,74.68,34,2024-09-28 11:47:00,2024-09-28 11:44:00,1437,5.43,95.32,Saturday
2837,57520,314,105,1199,8,2024-09-03 01:29:00,66.29,5,2024-09-03 01:38:00,2024-09-03 01:53:00,15,18.61,95.01,Tuesday
9192,20350,379,307,1766,61,2024-09-22 14:20:00,66.89,63,2024-09-22 14:21:00,2024-09-22 14:39:00,18,8.3,51.48,Sunday
1254,57446,331,130,1192,55,2024-09-15 05:45:00,75.76,38,2024-09-15 05:55:00,2024-09-15 05:50:00,1435,10.55,19.87,Sunday
7986,51540,918,420,1193,40,2024-09-29 14:26:00,30.59,51,2024-09-29 14:29:00,2024-09-29 14:49:00,20,18.94,92.68,Sunday
7080,15983,490,122,1718,78,2024-09-25 07:13:00,33.17,99,2024-09-25 07:15:00,2024-09-25 07:13:00,1438,7.35,23.75,Wednesday
9222,27667,115,359,1929,53,2024-09-04 21:48:00,63.72,29,2024-09-04 21:52:00,2024-09-04 22:12:00,20,9.83,43.73,Wednesday
4009,82088,490,453,1960,71,2024-09-15 04:24:00,67.77,0,2024-09-15 04:24:00,2024-09-15 04:30:00,6,19.97,12.33,Sunday
8249,37117,181,357,1029,99,2024-09-08 16:45:00,40.75,42,2024-09-08 16:54:00,2024-09-08 16:59:00,5,12.78,27.69,Sunday
3513,56441,678,155,1090,43,2024-09-21 02:00:00,70.03,13,2024-09-21 02:09:00,2024-09-21 02:12:00,3,9.29,77.89,Saturday
6138,66540,474,51,1423,44,2024-09-28 18:13:00,70.44,29,2024-09-28 18:20:00,2024-09-28 18:29:00,9,15.44,99.29,Saturday
2730,44636,121,365,1111,68,2024-09-16 22:07:00,38.64,84,2024-09-16 22:17:00,2024-09-16 22:14:00,1437,15.95,94.07,Monday
3532,48366,579,298,1204,46,2024-09-20 17:15:00,42.9,39,2024-09-20 17:24:00,2024-09-20 17:39:00,15,19.75,10.7,Friday
7537,33903,410,447,1064,93,2024-09-14 08:07:00,37.99,74,2024-09-14 08:13:00,2024-09-14 08:16:00,3,12.12,1.4,Saturday
6726,87663,866,15,1497,65,2024-09-16 14:41:00,39.47,67,2024-09-16 14:41:00,2024-09-16 14:39:00,1438,19.35,50.44,Monday
